-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,Hour,Minute,Label
1.0,1.0000357244927123,1.0001428979708487,1.000348313803944,1.0004465561589024,1.0004733495284366,1.0005537296370393,1.0004644184052587,1.000330451557588,1.0002857959416978,1.0001518290940268,1.000178622463561,1.0002143469562732,1.0001339668476708,1.0001428979708487,1.0001071734781366,1.0001428979708487,1.0001518290940268,1.0001518290940268,1.0002590025721634,1.0002411403258074,1.0003215204344098,1.000312589311232,1.0002768648185196,1.0003840382966562,0,25,0
1.0,1.0000535690370964,0.9999464309629035,0.9999642873086022,0.9999821436543013,0.9999910718271505,1.0000535690370964,1.0000178563456987,1.0000357126913977,1.0000267845185482,0.999875005580108,0.9997142984688183,0.99968751395027,0.9996160885674747,0.9995893040489264,0.9994732378018838,0.9994375251104862,0.9994643096290344,0.9995446631846793,0.9995535913575287,0.9996339449131735,0.9996160885674747,0.999580375876077,0.9996160885674747,0.999625016740324,0,51,1
1.0,1.0,1.0001071667782986,1.0001428890377315,1.0001339584728732,1.0000535833891493,1.0000178611297164,0.9998660415271265,0.9998660415271265,0.9999732083054254,1.0000178611297164,0.9999374860459924,0.9999732083054254,0.9998660415271265,0.9998839026568431,0.9998571109622684,0.9998481803974101,0.9998660415271265,0.9999196249162761,0.9998660415271265,0.9998124581379771,0.9998035275731189,0.9998481803974101,0.9998481803974101,0.9998839026568431,1,17,0
1.0,1.0000357286409718,1.0000357286409718,0.9999285427180563,0.9999464070385423,0.9999017462373274,1.0000982537626726,1.0002501004868027,1.0002768969675315,1.0003126256085033,1.000348354249475,1.0002322361663167,1.0002322361663167,1.0002322361663167,1.0002322361663167,1.0002411683265597,1.0004376758519047,1.0003930150506901,1.0003394220892323,1.0003394220892323,1.000384082890447,1.0004019472109331,1.0004644723326335,1.000410879371176,1.0003930150506901,1,43,1
1.0,1.0002499419777553,1.0002856479745772,1.0002677949761662,1.0001874564833164,1.0004284719618661,1.000312427472194,1.000348133469016,1.0003035009729884,1.0000535589952333,1.000098191491261,0.9999910735007944,0.9999732205023834,0.9999196615071502,1.0002588684769607,1.0002856479745772,1.000446324960277,1.0004909574563048,1.0004373984610715,1.0003659864674272,1.0004909574563048,1.0007408994340599,1.0008390909253209,1.0009462089157874,1.000874796922143,2,9,0
1.0,0.9996700729406309,1.0000267508426517,0.9998484118916412,0.9999019135769445,0.9998573288391919,1.000035667790202,1.0000178338951011,1.0001337542132578,1.0003120931642682,1.000294259269167,1.0003923456922226,1.000294259269167,1.000445847377526,1.0003923456922226,1.0004636812726269,1.0004904321152783,1.0007044388564907,1.0006776880138393,1.000445847377526,1.0004190965348743,1.000606352433435,1.000606352433435,1.0006331032760865,1.0007401066466928,2,35,0
1.0,0.9998752306005866,1.0001069451994975,1.0000802088996232,0.9996435160016756,0.9997326370012566,0.9996880765014662,0.9996346039017175,0.9996613402015918,0.9997059007013823,0.9997771975010473,0.9996969886014242,0.9995543950020944,0.9997148128013404,0.9999465274002514,1.0004456049979058,1.0003475718983665,1.000392132398157,1.0001871540991205,1.0000089120999582,0.9999821758000839,1.000089120999581,1.0005347259974868,1.0007931768962721,1.0007931768962721,3,1,1
1.0,0.9999554637118325,0.9997951330744291,0.9995991734064917,0.9992696048740516,0.9993230484198526,0.9993497701927532,0.9994744717996225,0.999260697616418,0.9992874193893185,0.9991181814942817,0.9991092742366481,0.9992072540706168,0.9987886129618415,0.9988687782805431,0.9988509637652762,0.9986817258702392,0.9988509637652762,0.9990291089179465,0.999073645206114,0.9988955000534436,0.9987618911889408,0.9987618911889408,0.9988687782805431,0.9988776855381767,3,27,0
1.0,1.0,0.9998929813609204,1.0000802639793098,1.0001516097386962,1.000321055917239,1.0003388923570855,1.0002318737180058,1.0005350931953982,1.0008739855524837,1.000856149112637,1.0007848033532507,1.0003745652367788,1.000294301257469,1.000205119058236,1.000383483456702,1.0003656470168554,1.0002675465976991,1.0005796842950148,1.000704539373941,1.000526174975475,1.0007848033532507,1.0006599482743244,1.000856149112637,1.000766966913404,3,53,0
